timestamp,video time,track information,total up,man up,woman up,total down,man down,woman down 
14:53:17,0:00:09.040000,"[{'ID': 3, 'location': array([219,  84]), 'gender': 'man'}, {'ID': 4, 'location': array([309, 517]), 'gender': 'man'}, {'ID': 5, 'location': array([289,  76]), 'gender': 'woman'}, {'ID': 6, 'location': array([245,  86]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:17,0:00:09.080000,"[{'ID': 3, 'location': array([220,  84]), 'gender': 'man'}, {'ID': 4, 'location': array([315, 517]), 'gender': 'man'}, {'ID': 5, 'location': array([289,  76]), 'gender': 'woman'}, {'ID': 6, 'location': array([245,  86]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:17,0:00:09.120000,"[{'ID': 3, 'location': array([218,  84]), 'gender': 'man'}, {'ID': 4, 'location': array([318, 518]), 'gender': 'man'}, {'ID': 5, 'location': array([290,  76]), 'gender': 'woman'}, {'ID': 6, 'location': array([245,  86]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:18,0:00:09.160000,"[{'ID': 3, 'location': array([219,  84]), 'gender': 'man'}, {'ID': 4, 'location': array([322, 517]), 'gender': 'man'}, {'ID': 5, 'location': array([289,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([246,  86]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:18,0:00:09.200000,"[{'ID': 3, 'location': array([220,  84]), 'gender': 'man'}, {'ID': 4, 'location': array([321, 517]), 'gender': 'man'}, {'ID': 5, 'location': array([289,  76]), 'gender': 'woman'}, {'ID': 6, 'location': array([246,  86]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:18,0:00:09.240000,"[{'ID': 3, 'location': array([220,  86]), 'gender': 'man'}, {'ID': 4, 'location': array([329, 518]), 'gender': 'man'}, {'ID': 5, 'location': array([288,  77]), 'gender': 'woman'}, {'ID': 6, 'location': array([248,  87]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:18,0:00:09.280000,"[{'ID': 3, 'location': array([221,  86]), 'gender': 'man'}, {'ID': 4, 'location': array([330, 521]), 'gender': 'man'}, {'ID': 5, 'location': array([289,  77]), 'gender': 'woman'}, {'ID': 6, 'location': array([249,  87]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:18,0:00:09.320000,"[{'ID': 3, 'location': array([220,  86]), 'gender': 'man'}, {'ID': 4, 'location': array([335, 524]), 'gender': 'man'}, {'ID': 5, 'location': array([289,  77]), 'gender': 'woman'}, {'ID': 6, 'location': array([248,  85]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:19,0:00:09.360000,"[{'ID': 3, 'location': array([222,  85]), 'gender': 'man'}, {'ID': 4, 'location': array([335, 528]), 'gender': 'man'}, {'ID': 5, 'location': array([288,  77]), 'gender': 'woman'}, {'ID': 6, 'location': array([250,  85]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:19,0:00:09.400000,"[{'ID': 3, 'location': array([221,  85]), 'gender': 'man'}, {'ID': 4, 'location': array([336, 528]), 'gender': 'man'}, {'ID': 5, 'location': array([288,  76]), 'gender': 'woman'}, {'ID': 6, 'location': array([250,  85]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:19,0:00:09.440000,"[{'ID': 3, 'location': array([223,  85]), 'gender': 'man'}, {'ID': 4, 'location': array([343, 537]), 'gender': 'man'}, {'ID': 5, 'location': array([288,  76]), 'gender': 'woman'}, {'ID': 6, 'location': array([251,  86]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:19,0:00:09.480000,"[{'ID': 3, 'location': array([224,  85]), 'gender': 'man'}, {'ID': 4, 'location': array([347, 541]), 'gender': 'man'}, {'ID': 5, 'location': array([288,  76]), 'gender': 'woman'}, {'ID': 6, 'location': array([253,  86]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:20,0:00:09.520000,"[{'ID': 3, 'location': array([223,  85]), 'gender': 'man'}, {'ID': 4, 'location': array([353, 544]), 'gender': 'man'}, {'ID': 5, 'location': array([286,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([251,  87]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:20,0:00:09.560000,"[{'ID': 3, 'location': array([225,  86]), 'gender': 'man'}, {'ID': 4, 'location': array([353, 545]), 'gender': 'man'}, {'ID': 5, 'location': array([286,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([253,  88]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:21,0:00:09.600000,"[{'ID': 3, 'location': array([225,  86]), 'gender': 'man'}, {'ID': 4, 'location': array([353, 545]), 'gender': 'man'}, {'ID': 5, 'location': array([286,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([253,  88]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:21,0:00:09.640000,"[{'ID': 3, 'location': array([224,  88]), 'gender': 'man'}, {'ID': 4, 'location': array([377, 530]), 'gender': 'man'}, {'ID': 5, 'location': array([287,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([257,  82]), 'gender': 'man'}, {'ID': 7, 'location': array([183,  83]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:21,0:00:09.680000,"[{'ID': 3, 'location': array([224,  87]), 'gender': 'man'}, {'ID': 4, 'location': array([384, 529]), 'gender': 'man'}, {'ID': 5, 'location': array([286,  76]), 'gender': 'woman'}, {'ID': 6, 'location': array([256,  81]), 'gender': 'man'}, {'ID': 7, 'location': array([183,  83]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:22,0:00:09.720000,"[{'ID': 3, 'location': array([224,  88]), 'gender': 'man'}, {'ID': 4, 'location': array([392, 529]), 'gender': 'man'}, {'ID': 5, 'location': array([288,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([255,  81]), 'gender': 'man'}, {'ID': 7, 'location': array([184,  83]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:22,0:00:09.760000,"[{'ID': 3, 'location': array([225,  88]), 'gender': 'man'}, {'ID': 4, 'location': array([395, 529]), 'gender': 'man'}, {'ID': 5, 'location': array([285,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([257,  82]), 'gender': 'man'}, {'ID': 7, 'location': array([184,  83]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:22,0:00:09.800000,"[{'ID': 3, 'location': array([225,  89]), 'gender': 'man'}, {'ID': 4, 'location': array([392, 529]), 'gender': 'man'}, {'ID': 5, 'location': array([286,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([256,  81]), 'gender': 'man'}, {'ID': 7, 'location': array([183,  83]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:23,0:00:09.840000,"[{'ID': 3, 'location': array([225,  89]), 'gender': 'man'}, {'ID': 4, 'location': array([405, 531]), 'gender': 'man'}, {'ID': 5, 'location': array([286,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([257,  80]), 'gender': 'man'}, {'ID': 7, 'location': array([183,  83]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:23,0:00:09.880000,"[{'ID': 3, 'location': array([226,  89]), 'gender': 'man'}, {'ID': 4, 'location': array([415, 533]), 'gender': 'man'}, {'ID': 5, 'location': array([286,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([257,  80]), 'gender': 'man'}, {'ID': 7, 'location': array([183,  83]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:23,0:00:09.920000,"[{'ID': 3, 'location': array([227,  89]), 'gender': 'man'}, {'ID': 4, 'location': array([419, 537]), 'gender': 'man'}, {'ID': 5, 'location': array([285,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  79]), 'gender': 'man'}, {'ID': 7, 'location': array([182,  83]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:23,0:00:09.960000,"[{'ID': 3, 'location': array([228,  89]), 'gender': 'man'}, {'ID': 4, 'location': array([430, 542]), 'gender': 'man'}, {'ID': 5, 'location': array([285,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  79]), 'gender': 'man'}, {'ID': 7, 'location': array([183,  83]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:24,0:00:10,"[{'ID': 3, 'location': array([227,  89]), 'gender': 'man'}, {'ID': 4, 'location': array([434, 546]), 'gender': 'man'}, {'ID': 5, 'location': array([285,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([260,  79]), 'gender': 'man'}, {'ID': 7, 'location': array([183,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:24,0:00:10.040000,"[{'ID': 3, 'location': array([228,  88]), 'gender': 'man'}, {'ID': 4, 'location': array([443, 550]), 'gender': 'man'}, {'ID': 5, 'location': array([284,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([259,  80]), 'gender': 'man'}, {'ID': 7, 'location': array([183,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:24,0:00:10.080000,"[{'ID': 3, 'location': array([227,  89]), 'gender': 'man'}, {'ID': 4, 'location': array([451, 553]), 'gender': 'man'}, {'ID': 5, 'location': array([283,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([260,  81]), 'gender': 'man'}, {'ID': 7, 'location': array([183,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:25,0:00:10.120000,"[{'ID': 3, 'location': array([228,  88]), 'gender': 'man'}, {'ID': 4, 'location': array([461, 555]), 'gender': 'man'}, {'ID': 5, 'location': array([283,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([261,  82]), 'gender': 'man'}, {'ID': 7, 'location': array([182,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:25,0:00:10.160000,"[{'ID': 3, 'location': array([227,  89]), 'gender': 'man'}, {'ID': 4, 'location': array([469, 555]), 'gender': 'man'}, {'ID': 5, 'location': array([282,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([261,  82]), 'gender': 'man'}, {'ID': 7, 'location': array([182,  81]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:25,0:00:10.200000,"[{'ID': 3, 'location': array([228,  89]), 'gender': 'man'}, {'ID': 4, 'location': array([462, 554]), 'gender': 'man'}, {'ID': 5, 'location': array([283,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([261,  83]), 'gender': 'man'}, {'ID': 7, 'location': array([182,  81]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:25,0:00:10.240000,"[{'ID': 3, 'location': array([228,  90]), 'gender': 'man'}, {'ID': 4, 'location': array([476, 553]), 'gender': 'man'}, {'ID': 5, 'location': array([282,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([262,  83]), 'gender': 'man'}, {'ID': 7, 'location': array([181,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:26,0:00:10.280000,"[{'ID': 3, 'location': array([227,  91]), 'gender': 'man'}, {'ID': 4, 'location': array([487, 553]), 'gender': 'man'}, {'ID': 5, 'location': array([282,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([263,  83]), 'gender': 'man'}, {'ID': 7, 'location': array([182,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:26,0:00:10.320000,"[{'ID': 3, 'location': array([227,  91]), 'gender': 'man'}, {'ID': 4, 'location': array([488, 554]), 'gender': 'man'}, {'ID': 5, 'location': array([281,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([264,  83]), 'gender': 'man'}, {'ID': 7, 'location': array([182,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:26,0:00:10.360000,"[{'ID': 3, 'location': array([228,  91]), 'gender': 'man'}, {'ID': 4, 'location': array([494, 555]), 'gender': 'man'}, {'ID': 5, 'location': array([281,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([265,  83]), 'gender': 'man'}, {'ID': 7, 'location': array([181,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:27,0:00:10.400000,"[{'ID': 3, 'location': array([228,  91]), 'gender': 'man'}, {'ID': 4, 'location': array([494, 555]), 'gender': 'man'}, {'ID': 5, 'location': array([281,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([265,  83]), 'gender': 'man'}, {'ID': 7, 'location': array([181,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:27,0:00:10.440000,"[{'ID': 3, 'location': array([228,  88]), 'gender': 'man'}, {'ID': 4, 'location': array([485, 541]), 'gender': 'man'}, {'ID': 5, 'location': array([283,  76]), 'gender': 'woman'}, {'ID': 6, 'location': array([256,  82]), 'gender': 'man'}, {'ID': 7, 'location': array([181,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:28,0:00:10.480000,"[{'ID': 3, 'location': array([227,  89]), 'gender': 'man'}, {'ID': 4, 'location': array([486, 543]), 'gender': 'man'}, {'ID': 5, 'location': array([283,  76]), 'gender': 'woman'}, {'ID': 6, 'location': array([255,  81]), 'gender': 'man'}, {'ID': 7, 'location': array([181,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:28,0:00:10.520000,"[{'ID': 3, 'location': array([228,  89]), 'gender': 'man'}, {'ID': 4, 'location': array([489, 545]), 'gender': 'man'}, {'ID': 5, 'location': array([284,  77]), 'gender': 'woman'}, {'ID': 6, 'location': array([256,  82]), 'gender': 'man'}, {'ID': 7, 'location': array([181,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:28,0:00:10.560000,"[{'ID': 3, 'location': array([228,  88]), 'gender': 'man'}, {'ID': 4, 'location': array([493, 550]), 'gender': 'man'}, {'ID': 5, 'location': array([283,  77]), 'gender': 'woman'}, {'ID': 6, 'location': array([256,  81]), 'gender': 'man'}, {'ID': 7, 'location': array([181,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:28,0:00:10.600000,"[{'ID': 3, 'location': array([226,  89]), 'gender': 'man'}, {'ID': 4, 'location': array([494, 555]), 'gender': 'man'}, {'ID': 5, 'location': array([282,  77]), 'gender': 'woman'}, {'ID': 6, 'location': array([255,  82]), 'gender': 'man'}, {'ID': 7, 'location': array([181,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:29,0:00:10.640000,"[{'ID': 3, 'location': array([226,  89]), 'gender': 'man'}, {'ID': 4, 'location': array([500, 560]), 'gender': 'man'}, {'ID': 5, 'location': array([282,  76]), 'gender': 'woman'}, {'ID': 6, 'location': array([256,  83]), 'gender': 'man'}, {'ID': 7, 'location': array([181,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:29,0:00:10.680000,"[{'ID': 3, 'location': array([225,  89]), 'gender': 'man'}, {'ID': 4, 'location': array([504, 564]), 'gender': 'man'}, {'ID': 5, 'location': array([281,  76]), 'gender': 'woman'}, {'ID': 6, 'location': array([256,  83]), 'gender': 'man'}, {'ID': 7, 'location': array([181,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:29,0:00:10.720000,"[{'ID': 3, 'location': array([225,  89]), 'gender': 'man'}, {'ID': 4, 'location': array([507, 567]), 'gender': 'man'}, {'ID': 5, 'location': array([280,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  84]), 'gender': 'man'}, {'ID': 7, 'location': array([181,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:29,0:00:10.760000,"[{'ID': 3, 'location': array([224,  90]), 'gender': 'man'}, {'ID': 4, 'location': array([513, 569]), 'gender': 'man'}, {'ID': 5, 'location': array([278,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([256,  85]), 'gender': 'man'}, {'ID': 7, 'location': array([181,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:29,0:00:10.800000,"[{'ID': 3, 'location': array([223,  91]), 'gender': 'man'}, {'ID': 4, 'location': array([514, 570]), 'gender': 'man'}, {'ID': 5, 'location': array([278,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([257,  85]), 'gender': 'man'}, {'ID': 7, 'location': array([181,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:30,0:00:10.840000,"[{'ID': 3, 'location': array([224,  91]), 'gender': 'man'}, {'ID': 4, 'location': array([521, 571]), 'gender': 'man'}, {'ID': 5, 'location': array([277,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  84]), 'gender': 'man'}, {'ID': 7, 'location': array([181,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:30,0:00:10.880000,"[{'ID': 3, 'location': array([223,  91]), 'gender': 'man'}, {'ID': 4, 'location': array([525, 573]), 'gender': 'man'}, {'ID': 5, 'location': array([277,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([256,  84]), 'gender': 'man'}, {'ID': 7, 'location': array([181,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:30,0:00:10.920000,"[{'ID': 3, 'location': array([223,  91]), 'gender': 'man'}, {'ID': 4, 'location': array([532, 574]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  75]), 'gender': 'woman'}, {'ID': 6, 'location': array([257,  84]), 'gender': 'man'}, {'ID': 7, 'location': array([181,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:30,0:00:10.960000,"[{'ID': 3, 'location': array([223,  91]), 'gender': 'man'}, {'ID': 4, 'location': array([536, 573]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  84]), 'gender': 'man'}, {'ID': 7, 'location': array([181,  82]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:31,0:00:11,"[{'ID': 3, 'location': array([222,  91]), 'gender': 'man'}, {'ID': 4, 'location': array([532, 572]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  84]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:31,0:00:11.040000,"[{'ID': 3, 'location': array([222,  90]), 'gender': 'man'}, {'ID': 4, 'location': array([544, 573]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([257,  83]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:31,0:00:11.080000,"[{'ID': 3, 'location': array([220,  91]), 'gender': 'man'}, {'ID': 4, 'location': array([554, 577]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([257,  83]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:31,0:00:11.120000,"[{'ID': 3, 'location': array([220,  91]), 'gender': 'man'}, {'ID': 4, 'location': array([559, 581]), 'gender': 'man'}, {'ID': 5, 'location': array([277,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([257,  84]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:32,0:00:11.160000,"[{'ID': 3, 'location': array([219,  91]), 'gender': 'man'}, {'ID': 4, 'location': array([566, 586]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  85]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:32,0:00:11.200000,"[{'ID': 3, 'location': array([219,  91]), 'gender': 'man'}, {'ID': 4, 'location': array([566, 586]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  85]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:33,0:00:11.240000,"[{'ID': 3, 'location': array([217,  94]), 'gender': 'man'}, {'ID': 4, 'location': array([566, 586]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  85]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:33,0:00:11.280000,"[{'ID': 3, 'location': array([216,  94]), 'gender': 'man'}, {'ID': 4, 'location': array([566, 586]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  85]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:33,0:00:11.320000,"[{'ID': 3, 'location': array([216,  95]), 'gender': 'man'}, {'ID': 4, 'location': array([566, 586]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  85]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:33,0:00:11.360000,"[{'ID': 3, 'location': array([215,  94]), 'gender': 'man'}, {'ID': 4, 'location': array([566, 586]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  85]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:33,0:00:11.400000,"[{'ID': 3, 'location': array([216,  95]), 'gender': 'man'}, {'ID': 4, 'location': array([566, 586]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  85]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:33,0:00:11.440000,"[{'ID': 3, 'location': array([214,  96]), 'gender': 'man'}, {'ID': 4, 'location': array([566, 586]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  85]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:33,0:00:11.480000,"[{'ID': 3, 'location': array([212,  96]), 'gender': 'man'}, {'ID': 4, 'location': array([566, 586]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  85]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:33,0:00:11.520000,"[{'ID': 3, 'location': array([213,  95]), 'gender': 'man'}, {'ID': 4, 'location': array([566, 586]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  85]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:33,0:00:11.560000,"[{'ID': 3, 'location': array([210,  94]), 'gender': 'man'}, {'ID': 4, 'location': array([566, 586]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  85]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:33,0:00:11.600000,"[{'ID': 3, 'location': array([212,  94]), 'gender': 'man'}, {'ID': 4, 'location': array([566, 586]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  85]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:33,0:00:11.640000,"[{'ID': 3, 'location': array([209,  96]), 'gender': 'man'}, {'ID': 4, 'location': array([566, 586]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  85]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:33,0:00:11.680000,"[{'ID': 3, 'location': array([209,  95]), 'gender': 'man'}, {'ID': 4, 'location': array([566, 586]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  85]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:34,0:00:11.720000,"[{'ID': 3, 'location': array([208,  96]), 'gender': 'man'}, {'ID': 4, 'location': array([566, 586]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  85]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:34,0:00:11.760000,"[{'ID': 3, 'location': array([208,  96]), 'gender': 'man'}, {'ID': 4, 'location': array([566, 586]), 'gender': 'man'}, {'ID': 5, 'location': array([276,  74]), 'gender': 'woman'}, {'ID': 6, 'location': array([258,  85]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:34,0:00:11.800000,"[{'ID': 3, 'location': array([208,  95]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:34,0:00:11.840000,"[{'ID': 3, 'location': array([207,  97]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:34,0:00:11.880000,"[{'ID': 3, 'location': array([207,  97]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:34,0:00:11.920000,"[{'ID': 3, 'location': array([207,  96]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:34,0:00:11.960000,"[{'ID': 3, 'location': array([206,  97]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:35,0:00:12,"[{'ID': 3, 'location': array([206,  97]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:35,0:00:12.040000,"[{'ID': 3, 'location': array([205,  94]), 'gender': 'man'}, {'ID': 8, 'location': array([265,  83]), 'gender': 'man'}, {'ID': 9, 'location': array([233,  73]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:35,0:00:12.080000,"[{'ID': 3, 'location': array([204,  95]), 'gender': 'man'}, {'ID': 8, 'location': array([265,  83]), 'gender': 'man'}, {'ID': 9, 'location': array([234,  74]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:36,0:00:12.120000,"[{'ID': 3, 'location': array([206,  95]), 'gender': 'man'}, {'ID': 8, 'location': array([265,  83]), 'gender': 'man'}, {'ID': 9, 'location': array([233,  73]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:36,0:00:12.160000,"[{'ID': 3, 'location': array([205,  94]), 'gender': 'man'}, {'ID': 8, 'location': array([267,  82]), 'gender': 'man'}, {'ID': 9, 'location': array([233,  73]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:36,0:00:12.200000,"[{'ID': 3, 'location': array([205,  94]), 'gender': 'man'}, {'ID': 8, 'location': array([265,  82]), 'gender': 'man'}, {'ID': 9, 'location': array([234,  73]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:36,0:00:12.240000,"[{'ID': 3, 'location': array([204,  94]), 'gender': 'man'}, {'ID': 8, 'location': array([265,  83]), 'gender': 'man'}, {'ID': 9, 'location': array([232,  73]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:36,0:00:12.280000,"[{'ID': 3, 'location': array([204,  95]), 'gender': 'man'}, {'ID': 8, 'location': array([265,  83]), 'gender': 'man'}, {'ID': 9, 'location': array([233,  73]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:37,0:00:12.320000,"[{'ID': 3, 'location': array([204,  95]), 'gender': 'man'}, {'ID': 8, 'location': array([264,  84]), 'gender': 'man'}, {'ID': 9, 'location': array([231,  74]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:37,0:00:12.360000,"[{'ID': 3, 'location': array([202,  95]), 'gender': 'man'}, {'ID': 8, 'location': array([264,  84]), 'gender': 'man'}, {'ID': 9, 'location': array([231,  73]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:37,0:00:12.400000,"[{'ID': 3, 'location': array([204,  95]), 'gender': 'man'}, {'ID': 8, 'location': array([263,  84]), 'gender': 'man'}, {'ID': 9, 'location': array([229,  72]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:37,0:00:12.440000,"[{'ID': 3, 'location': array([202,  96]), 'gender': 'man'}, {'ID': 8, 'location': array([264,  85]), 'gender': 'man'}, {'ID': 9, 'location': array([228,  73]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:37,0:00:12.480000,"[{'ID': 3, 'location': array([203,  96]), 'gender': 'man'}, {'ID': 8, 'location': array([264,  85]), 'gender': 'man'}, {'ID': 9, 'location': array([228,  73]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:38,0:00:12.520000,"[{'ID': 3, 'location': array([202,  96]), 'gender': 'man'}, {'ID': 8, 'location': array([263,  86]), 'gender': 'man'}, {'ID': 9, 'location': array([228,  72]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:38,0:00:12.560000,"[{'ID': 3, 'location': array([203,  96]), 'gender': 'man'}, {'ID': 8, 'location': array([263,  86]), 'gender': 'man'}, {'ID': 9, 'location': array([225,  71]), 'gender': 'man'}]",0,0,0,0,0,0
14:53:38,0:00:12.600000,"[{'ID': 3, 'location': array([201,  96]), 'gender': 'man'}, {'ID': 8, 'location': array([263,  85]), 'gender': 'man'}, {'ID': 9, 'location': array([225,  71]), 'gender': 'man'}]",0,0,0,0,0,0
